SYMBOL,ENSEMBL,ENSEMBLPROT,ENSEMBLTRANS,ENTREZID,IPI,UNIGENE,UNIPROT
Vmn1r84,ENSMUSG00000066803,ENSMUSP00000083405,ENSMUST00000086228,171267,IPI00153513,Mm.434341,Q8R284
Vmn1r85,ENSMUSG00000070817,ENSMUSP00000148178,ENSMUST00000209822,252909,IPI00129245,Mm.377268,Q8VIB8
Vmn1r86,ENSMUSG00000070816,ENSMUSP00000154549,ENSMUST00000227220,100312473,,Mm.480296,L7N213
Vmn1r87,ENSMUSG00000070815,ENSMUSP00000148010,ENSMUST00000211249,171261,IPI00153469,Mm.377215,Q8R255
Vmn1r88,ENSMUSG00000095902,ENSMUSP00000128946,ENSMUST00000171783,100312474,IPI00153470,Mm.480295,E9Q235
Vmn1r90,ENSMUSG00000100586,ENSMUSP00000153726,ENSMUST00000227855,627280,,Mm.372763,A0A087WR36
Vmn1r93,ENSMUSG00000096164,ENSMUSP00000096343,ENSMUST00000098747,404290,,Mm.377932,K7N6B8
V1rd18,ENSMUSG00000092456,ENSMUSP00000133284,ENSMUST00000173571,404288,IPI00153548,Mm.377931,Q3KNP5
Vmn2r10,ENSMUSG00000067010,ENSMUSP00000135274,ENSMUST00000176594,22307,,Mm.261598,K7N621
Vmn2r100,ENSMUSG00000091859,ENSMUSP00000128350,ENSMUST00000166081,627537,IPI00877325,Mm.469858,E9QAZ9
Vmn2r101,ENSMUSG00000094892,ENSMUSP00000131583,ENSMUST00000171914,627576,IPI00867785,Mm.469857,E9PZS9
Vmn2r102,ENSMUSG00000095961,ENSMUSP00000126559,ENSMUST00000171741,224572,,Mm.469856,L7N279
Vmn2r103,ENSMUSG00000091771,ENSMUSP00000126756,ENSMUST00000172203,627636,IPI00867813,Mm.469855,E9PWW0
Vmn2r104,ENSMUSG00000090315,ENSMUSP00000129895,ENSMUST00000168050,22313,IPI00352434,Mm.379039,E9Q2J5
Vmn2r105,ENSMUSG00000091670,ENSMUSP00000129762,ENSMUST00000167382,627743,IPI00867774,Mm.379363,E9Q3A5
Vmn2r106,ENSMUSG00000091656,ENSMUSP00000126534,ENSMUST00000167464,224576,IPI00867822,Mm.469854,E9PY92
Vmn2r107,ENSMUSG00000056910,ENSMUSP00000048706,ENSMUST00000042090,22312,IPI00867852,Mm.484664,E9PZJ7
Vmn2r108,ENSMUSG00000091805,ENSMUSP00000130373,ENSMUST00000167314,627805,IPI00624020,Mm.469853,E9PYS0
Vmn2r109,ENSMUSG00000090572,ENSMUSP00000132641,ENSMUST00000167093,627814,,Mm.469852,K7N747
Vmn2r11,ENSMUSG00000091450,ENSMUSP00000133218,ENSMUST00000164875,384219,IPI00867898,Mm.469885,E9Q4X4
Vmn2r110,ENSMUSG00000091259,ENSMUSP00000129347,ENSMUST00000169559,224582,IPI00877278,Mm.469851,E9PWD5
Vmn2r111,ENSMUSG00000095093,ENSMUSP00000090148,ENSMUST00000092491,210876,,Mm.390947,K7N674
Vmn2r112,ENSMUSG00000094921,ENSMUSP00000094994,ENSMUST00000097381,628185,,Mm.390947,L7N221
Vmn2r113,ENSMUSG00000092111,ENSMUSP00000127981,ENSMUST00000170322,434701,IPI00462869,Mm.469850,E9PZA6
Vmn2r114,ENSMUSG00000091945,ENSMUSP00000127505,ENSMUST00000168033,666002,IPI00857220,Mm.469838,E9Q281
Vmn2r115,ENSMUSG00000091076,ENSMUSP00000131447,ENSMUST00000168175,638102,IPI00352752,Mm.469849,E9Q0E7
Vmn2r117,ENSMUSG00000091407,ENSMUSP00000126885,ENSMUST00000171996,619788,,Mm.469847,K7N6V1
Vmn2r118,ENSMUSG00000091504,ENSMUSP00000131128,ENSMUST00000168440,383258,IPI00626525,Mm.461682,E9Q1C1
Vmn2r12,ENSMUSG00000090688,ENSMUSP00000093612,ENSMUST00000095922,627569,,Mm.469884,L7N217
Vmn2r120,ENSMUSG00000090655,ENSMUSP00000129296,ENSMUST00000165781,224916,IPI00867801,Mm.469889,E9PX34
Vmn2r121,ENSMUSG00000072049,ENSMUSP00000092067,ENSMUST00000094491,100038941,,Mm.388852,A2BE32
Vmn2r124,ENSMUSG00000094396,ENSMUSP00000135613,ENSMUST00000176802,637021,,Mm.491827,K7N789
Vmn2r125,,,,670059,,,
Vmn2r13,ENSMUSG00000091635,ENSMUSP00000052977,ENSMUST00000053253,231589,,Mm.469883,L7N1X2
Vmn2r14,ENSMUSG00000091059,ENSMUSP00000128015,ENSMUST00000170341,231591,IPI00867809,Mm.469882,E9Q759
Vmn2r15,ENSMUSG00000091375,ENSMUSP00000128333,ENSMUST00000167133,211223,,Mm.469881,L7N2A0
Vmn2r16,ENSMUSG00000092080,ENSMUSP00000127838,ENSMUST00000165180,384220,IPI00867903,Mm.469880,E9Q025
Vmn2r17,ENSMUSG00000091879,ENSMUSP00000131450,ENSMUST00000171841,384221,IPI00461042,Mm.469879,E9PYF5
Vmn2r18,ENSMUSG00000091794,ENSMUSP00000127506,ENSMUST00000165928,632671,IPI00856815,Mm.469837,E9Q280
Vmn2r2,ENSMUSG00000043897,,,100125586,,Mm.469888,L7N1Z7
Vmn2r20,ENSMUSG00000094145,ENSMUSP00000129145,ENSMUST00000172199,667180,,Mm.469877,L7N2B1
Vmn2r21,ENSMUSG00000093820,ENSMUSP00000128981,ENSMUST00000163607,546912,,Mm.469876,K7N6Y7
Vmn2r22,ENSMUSG00000095486,ENSMUSP00000132043,ENSMUST00000170808,546913,IPI00752901,Mm.469875,E9Q7S8
Vmn2r23,ENSMUSG00000091620,ENSMUSP00000126682,ENSMUST00000172391,435916,IPI00664832,Mm.469874,E9PXI5
Vmn2r27,ENSMUSG00000072778,ENSMUSP00000098528,ENSMUST00000100968,232367,IPI00460300,Mm.469872,D3YUK6
Vmn2r28,ENSMUSG00000066820,ENSMUSP00000083477,ENSMUST00000086297,665255,,Mm.425373,L7N203
Vmn2r29,ENSMUSG00000095730,ENSMUSP00000131990,ENSMUST00000170922,76229,,Mm.387947,L7N2D4
Vmn2r3,ENSMUSG00000091572,ENSMUSP00000134891,ENSMUST00000176328,637004,IPI00867802,Mm.469887,E9Q107
Vmn2r30,ENSMUSG00000070847,,,22306,,Mm.458977,K7N5W1
Vmn2r31,ENSMUSG00000096373,ENSMUSP00000074613,ENSMUST00000075108,100042591,,Mm.469891,L7N1Z4
Vmn2r32,ENSMUSG00000096743,ENSMUSP00000092462,ENSMUST00000094866,22311,,Mm.482571,K7N686
Vmn2r33,ENSMUSG00000096691,ENSMUSP00000129960,ENSMUST00000165921,624512,,Mm.469895,K7N705
Vmn2r34,ENSMUSG00000070841,ENSMUSP00000133841,ENSMUST00000173459,100042636,IPI00850537,Mm.302158,E9PVI0
Vmn2r35,ENSMUSG00000096399,ENSMUSP00000133007,ENSMUST00000169683,625353,IPI00677519,Mm.469824,E9Q7U8
Vmn2r36,ENSMUSG00000091651,ENSMUSP00000132457,ENSMUST00000170402,100042653,,Mm.465202,K7N741
Vmn2r37,ENSMUSG00000066828,ENSMUSP00000072566,ENSMUST00000072787,22305,IPI01026975,Mm.302158,F8VQD3
Vmn2r38,ENSMUSG00000095773,ENSMUSP00000104194,ENSMUST00000108554,434110,,Mm.469895,G3UYA8
Vmn2r39,ENSMUSG00000096658,ENSMUSP00000134010,ENSMUST00000174388,545909,,Mm.469894,L7N2E5
Vmn2r4,ENSMUSG00000092049,ENSMUSP00000135228,ENSMUST00000175724,637053,IPI00867790,Mm.425135,E9Q277
Vmn2r40,ENSMUSG00000090864,,,100042781,,Mm.469893,F6W043
Vmn2r41,ENSMUSG00000090892,ENSMUSP00000128337,ENSMUST00000168807,100042848,IPI00849567,Mm.469892,E9Q5C7
Vmn2r44,ENSMUSG00000094098,ENSMUSP00000132467,ENSMUST00000166499,434113,,Mm.469891,L7N2E1
Vmn2r45,ENSMUSG00000090662,ENSMUSP00000129466,ENSMUST00000164845,100042810,,Mm.469890,L7N2B5
Vmn2r46,ENSMUSG00000090342,ENSMUSP00000126863,ENSMUST00000171523,100042894,,Mm.465204,L7N282
Vmn2r47,ENSMUSG00000094107,ENSMUSP00000130160,ENSMUST00000170131,100042891,,Mm.465205,K7N709
Vmn2r48,ENSMUSG00000095914,ENSMUSP00000130631,ENSMUST00000165611,625580,IPI00867794,Mm.469893,E9Q5D8
Vmn2r49,ENSMUSG00000096180,ENSMUSP00000104190,ENSMUST00000108550,625605,IPI00658798,Mm.484763,D3Z6L3
Vmn2r5,ENSMUSG00000068999,,,667060,,Mm.484957,L7N2D3
Vmn2r50,ENSMUSG00000094606,ENSMUSP00000083478,ENSMUST000000862982,434117,IPI00867825,Mm.247383,E9PW61
Vmn2r51,ENSMUSG00000058685,ENSMUSP00000092459,ENSMUST00000094863,100042921,,Mm.291126,L7N215
Vmn2r52,ENSMUSG00000091930,ENSMUSP00000129352,ENSMUST00000164918,384534,,Mm.389802,L7N2B2
Vmn2r53,ENSMUSG00000096002,ENSMUSP00000126979,ENSMUST00000170412,637908,,Mm.469871,L7N473
Vmn2r54,ENSMUSG00000096593,ENSMUSP00000083386,ENSMUST00000086210,666085,,Mm.389810,K7N649
Vmn2r55,ENSMUSG00000091045,ENSMUSP00000133483,ENSMUST00000172743,100042499,,Mm.469870,G3UWZ4
Vmn2r56,ENSMUSG00000090762,ENSMUSP00000129566,ENSMUST00000163852,629079,IPI00867775,Mm.469869,E9Q4U5
Vmn2r57,ENSMUSG00000066537,ENSMUSP00000125817,ENSMUST00000165029,269902,,Mm.483785,L7N269
Vmn2r58,ENSMUSG00000090383,ENSMUSP00000126966,ENSMUST00000171671,628422,,Mm.469902,K7N6V2
Vmn2r59,ENSMUSG00000092032,ENSMUSP00000131856,ENSMUST00000168489,628444,IPI00990255,Mm.469901,E9PUT5
Vmn2r6,ENSMUSG00000090581,ENSMUSP00000135148,ENSMUST00000176481,667069,,Mm.484956,L7N478
Vmn2r60,ENSMUSG00000090619,ENSMUSP00000128493,ENSMUST00000166447,637898,,Mm.469900,L7N2A1
Vmn2r61,ENSMUSG00000090967,ENSMUSP00000129576,ENSMUST00000166131,637873,,Mm.469899,L7N2B8
Vmn2r62,ENSMUSG00000091926,ENSMUSP00000130557,ENSMUST00000169130,546964,,Mm.469898,K7N712
Vmn2r63,ENSMUSG00000090751,ENSMUSP00000129089,ENSMUST00000163803,435975,IPI00867796,Mm.469897,E9Q0K5
Vmn2r66,ENSMUSG00000094950,ENSMUSP00000122645,ENSMUST00000124773,233437,,Mm.424396,K7N6R9
Vmn2r67,ENSMUSG00000095664,ENSMUSP00000126007,ENSMUST00000168730,620672,,Mm.469836,K7N6T2
Vmn2r68,ENSMUSG00000096861,ENSMUSP00000129411,ENSMUST00000061074,620697,,Mm.389945,L7N2B3
Vmn2r7,ENSMUSG00000062200,,,319217,IPI00223871,Mm.246646,E9PZ74
Vmn2r70,ENSMUSG00000090806,ENSMUSP00000129703,ENSMUST00000168230,670940,,Mm.469908,K7N702
Vmn2r71,ENSMUSG00000091205,ENSMUSP00000132337,ENSMUST00000208545,233445,,Mm.389930,L7N2D8
Vmn2r72,ENSMUSG00000051877,ENSMUSP00000133014,ENSMUST00000063425,244114,IPI00867844,Mm.469907,D3Z4N8
Vmn2r74,ENSMUSG00000090774,ENSMUSP00000126917,ENSMUST00000166355,546980,IPI00867864,Mm.469905,E9PW21
Vmn2r76,ENSMUSG00000091239,ENSMUSP00000127309,ENSMUST00000165771,675969,IPI00856184,Mm.469834,E9Q3F5
Vmn2r77,ENSMUSG00000090949,ENSMUSP00000129540,ENSMUST00000164996,546983,,Mm.469904,L7N2B7
Vmn2r78,ENSMUSG00000091962,ENSMUSP00000126698,ENSMUST00000170835,637896,,Mm.389957,K7N6U5
Vmn2r79,ENSMUSG00000090362,ENSMUSP00000132478,ENSMUST00000164462,621430,IPI00867857,Mm.469903,E9Q067
Vmn2r8,ENSMUSG00000090961,ENSMUSP00000126953,ENSMUST00000172140,627479,,Mm.469886,L7N472
Vmn2r80,ENSMUSG00000091888,ENSMUSP00000132299,ENSMUST00000165834,624765,IPI00661915,Mm.469843,E9Q1L0
Vmn2r83,ENSMUSG00000091381,ENSMUSP00000131426,ENSMUST00000167976,625029,IPI00867753,Mm.469865,E9Q0G7
Vmn2r87,ENSMUSG00000091511,ENSMUSP00000129215,ENSMUST00000164227,625131,IPI00867860,Mm.469844,E9PZX4
Vmn2r88,ENSMUSG00000000606,,,669149,,Mm.377117,L7N1W8
Vmn2r9,ENSMUSG00000091624,ENSMUSP00000129520,ENSMUST00000170419,435864,,Mm.387745,K7N6Z8
Vmn2r90,ENSMUSG00000092120,ENSMUSP00000126650,ENSMUST00000169805,626942,IPI00867877,Mm.404019,E9PXJ8
Vmn2r91,ENSMUSG00000091206,ENSMUSP00000127465,ENSMUST00000172359,665210,IPI00988479,Mm.469864,E9Q2U5
Vmn2r92,ENSMUSG00000091350,ENSMUSP00000128685,ENSMUST00000169686,627111,,Mm.469863,L7N2A4
Vmn2r93,ENSMUSG00000079698,ENSMUSP00000078200,ENSMUST00000079206,627132,,Mm.469862,L7N1Z9
Vmn2r94,ENSMUSG00000090417,ENSMUSP00000126386,ENSMUST00000172190,665227,IPI00867823,,E9PZK8
Vmn2r95,ENSMUSG00000091631,ENSMUSP00000126106,ENSMUST00000166327,328759,,Mm.469839,L7N274
Vmn2r96,ENSMUSG00000091679,ENSMUSP00000135095,ENSMUST00000177244,433070,IPI00867830,Mm.215962,E9PZU5
Vmn2r97,ENSMUSG00000091491,ENSMUSP00000129313,ENSMUST00000168710,627367,,Mm.384131,K7N6Z2
Vmn2r98,ENSMUSG00000096717,ENSMUSP00000131261,ENSMUST00000170424,224552,IPI00867845,Mm.469860,E9PZ56
Vmn2r99,ENSMUSG00000090304,ENSMUSP00000135236,ENSMUST00000176107,665376,,Mm.469859,H3BK37
Lcn3,ENSMUSG00000026936,ENSMUSP00000028304,ENSMUST00000028304,16820,IPI00230392,Mm.4632,Q14AJ3
Lcn4,ENSMUSG00000026919,ENSMUSP00000028283,ENSMUST00000028283,16821,IPI00126095,Mm.123925,Q24JQ8
Vmn1r40,ENSMUSG00000096051,ENSMUSP00000154581,ENSMUST00000228642,113855,IPI00110367,Mm.377152,Q9EQ46
Vmn1r41,ENSMUSG00000094586,ENSMUSP00000145199,ENSMUST00000204949,113857,IPI00406440,Mm.377154,A0A0N4SVQ3
Vmn1r42,ENSMUSG00000068232,ENSMUSP00000154788,ENSMUST00000226436,113848,IPI00110369,Mm.349358,Q05A83
Vmn1r43,ENSMUSG00000068231,ENSMUSP00000154439,ENSMUST00000226741,113847,IPI00110392,Mm.431989,Q8VIC9
Vmn1r44,ENSMUSG00000068234,ENSMUSP00000154318,ENSMUST00000226345,113854,IPI00318262,Mm.377151,Q9EQ47
Vmn1r45,ENSMUSG00000044248,ENSMUSP00000052123,ENSMUST00000054202,22297,IPI00760014,Mm.431981,Q8VIC7
Vmn1r46,ENSMUSG00000061653,ENSMUSP00000144888,ENSMUST00000205088,113856,IPI00110365,Mm.377153,Q9EQ45
Vmn1r47,ENSMUSG00000060724,ENSMUSP00000153727,ENSMUST00000227811,113846,IPI00110395,Mm.377143,A0A0R4J0Y0
Vmn1r48,ENSMUSG00000057592,ENSMUSP00000073121,ENSMUST00000073415,113845,IPI00110398,Mm.425336,Q9EQ52
Vmn1r49,ENSMUSG00000095932,ENSMUSP00000145107,ENSMUST00000203791,24112,IPI00124586,Mm.89985,Q9WUF1
Vmn1r50,ENSMUSG00000094553,ENSMUSP00000100705,ENSMUST00000089417,113852,IPI00109171,Mm.377149,Q9EP51
Vmn1r51,ENSMUSG00000062818,ENSMUSP00000153813,ENSMUST00000227766,22296,IPI00346604,Mm.20471,A0A0R4J266
Vmn1r52,ENSMUSG00000060816,ENSMUSP00000154539,ENSMUST00000227100,113849,IPI00109260,Mm.435482,Q9EP79
Vmn1r53,ENSMUSG00000057697,ENSMUSP00000075455,ENSMUST00000076086,113853,IPI00955155,Mm.434332,A2RS76
Vmn1r54,ENSMUSG00000047203,ENSMUSP00000154354,ENSMUST00000226921,113851,IPI00109713,Mm.377148,Q9EPB8
V1ra11,,,,,,,
V1ra8,ENSMUSG00000062546,ENSMUSP00000077479,ENSMUST00000078371,113850,IPI00110368,Mm.377146,Q9EQ48
Vmn2r1,ENSMUSG00000027824,ENSMUSP00000029406,ENSMUST00000029406,56544,IPI00118138,Mm.57069,G3X8Y6
Vmn2r116,ENSMUSG00000090966,ENSMUSP00000128106,ENSMUST00000164856,619697,IPI00409025,Mm.469848,E9Q6I0
Vmn2r26,ENSMUSG00000096630,ENSMUSP00000032238,ENSMUST00000032238,56552,IPI00118116,Mm.23795,Q6TAC4
Vhl,ENSMUSG00000033933,,,22346,IPI00109233,Mm.29407,P40338
Vwf,ENSMUSG00000001930,,,22371,IPI00830789,Mm.22339,E9QPU1
Vwa3b,ENSMUSG00000050122,,,70853,,Mm.148848,
Vwa1,ENSMUSG00000042116,ENSMUSP00000040405,ENSMUST00000042196,246228,IPI00331609,Mm.26515,Q8R2Z5
Vwa2,ENSMUSG00000025082,ENSMUSP00000026068,ENSMUST00000026068,240675,IPI00775904,Mm.129534,Q70UZ7
Vwa3a,ENSMUSG00000030889,,,233813,IPI00224821,Mm.389939,Q3UVV9
Vwa5a,ENSMUSG00000023186,,,67776,IPI00221817,Mm.290950,Q99KC8
Vwa5b1,ENSMUSG00000028753,,,75718,IPI00137148,Mm.251530,A9Z1V5
Vwa5b2,ENSMUSG00000046613,,,328643,IPI00762078,Mm.40539,Q3UR50
Vwa7,ENSMUSG00000007030,ENSMUSP00000007245,ENSMUST00000007245,27762,IPI00119192,Mm.56895,B9EJA5
Vwa8,ENSMUSG00000058997,ENSMUSP00000048925,ENSMUST00000040990,219189,IPI00762463,Mm.159651,Q8CC88
Vwa9,,,,,,,
Vwce,ENSMUSG00000043789,ENSMUSP00000056958,ENSMUST00000055115,71768,IPI00119626,Mm.169261,Q3U515
Vwc2l,ENSMUSG00000045648,,,320460,IPI00605522,Mm.360649,Q505H4
Vwde,ENSMUSG00000079679,ENSMUSP00000145311,ENSMUST00000203074,232585,IPI00463456,Mm.389082,Q6DFV8
Sorcs1,ENSMUSG00000043531,,,58178,IPI00266736,Mm.313672,A0A1B0GRC4
Sorcs2,ENSMUSG00000029093,,,81840,IPI00457534,Mm.34113,Q8BI61
Sorcs3,ENSMUSG00000063434,ENSMUSP00000077919,ENSMUST00000078880,66673,IPI00128776,Mm.70980,Q1HL22
Vps9d1,ENSMUSG00000001062,,,72325,IPI00975171,Mm.276193,Q3U280
Vsig4,ENSMUSG00000044206,ENSMUSP00000051521,ENSMUST00000050707,278180,IPI00274512,Mm.26781,F6TUL9
Vsig1,ENSMUSG00000031430,ENSMUSP00000033806,ENSMUST00000033806,78789,IPI00881828,Mm.244932,Q9D2J4
Vsig10,ENSMUSG00000066894,,,231668,IPI00761894,Mm.298603,D3YX43
Vsig10l,ENSMUSG00000070604,ENSMUSP00000103611,ENSMUST00000107977,75690,IPI00379009,Mm.30200,A0A0N4SUI1
Vsig2,ENSMUSG00000001943,ENSMUSP00000002008,ENSMUST00000002008,57276,IPI00315694,Mm.27478,Q9Z109
Vsig8,ENSMUSG00000049598,ENSMUSP00000058008,ENSMUST00000061835,240916,IPI00273976,Mm.71940,Q6P3A4
Vstm2a,ENSMUSG00000048834,,,211739,IPI00153160,Mm.284015,Q8R0A6
Vstm2b,ENSMUSG00000039257,,,58188,IPI00125577,Mm.150675,Q9JME9
Vstm2l,ENSMUSG00000037843,ENSMUSP00000105149,ENSMUST00000109523,277432,IPI00387603,Mm.441156,A2ACD2
Vstm4,ENSMUSG00000050666,,,320736,,Mm.187910,T1NXB5
Vstm5,ENSMUSG00000031937,ENSMUSP00000034413,ENSMUST00000034413,69137,IPI00110626,Mm.41396,Q9D806
Vtcn1,ENSMUSG00000051076,ENSMUSP00000057721,ENSMUST00000054791,242122,IPI00169522,Mm.137467,Q7TSP5
Vsir,ENSMUSG00000020101,,,74048,IPI00454033,Mm.273584,Q9D659
Atp6v0a1,ENSMUSG00000019302,,,11975,IPI00986992,Mm.340818,Q3TXT5
Atp6v0a2,ENSMUSG00000038023,,,21871,IPI00889297,Mm.1158,P15920
Atp6v0a4,ENSMUSG00000038600,,,140494,IPI00310502,Mm.462308,Q3UP55
Atp6v0c,ENSMUSG00000024121,,,11984,IPI00138378,Mm.30155,A3KML5
Atp6v0b,ENSMUSG00000033379,,,114143,IPI00126015,Mm.207052,Q3U889
Atp6v1a,ENSMUSG00000052459,,,11964,IPI00407692,Mm.217787,P50516
Tcirg1,ENSMUSG00000001750,,,27060,IPI00914724,Mm.271689,Q9JHF5
Atp6v1b2,ENSMUSG00000006273,,,11966,IPI00119113,Mm.249096,P62814
Atp6v1c1,ENSMUSG00000022295,ENSMUSP00000022904,ENSMUST00000022904,66335,IPI00130186,Mm.276618,Q9Z1G3
Atp6v1c2,ENSMUSG00000020566,,,68775,IPI00845614,Mm.178798,Q99L60
Atp6v1d,ENSMUSG00000021114,ENSMUSP00000021536,ENSMUST00000021536,73834,IPI00118787,Mm.311549,P57746
Atp6v0d1,ENSMUSG00000013160,ENSMUSP00000013304,ENSMUST00000013304,11972,IPI00313841,Mm.17708,P51863
Atp6v0d2,ENSMUSG00000028238,ENSMUSP00000029900,ENSMUST00000029900,242341,IPI00340503,Mm.19298,Q80SY3
Atp6v1e1,ENSMUSG00000019210,,,11973,IPI00119115,Mm.29045,P50518
Atp6v0e1,,,,,,,
Atp6v0e2,ENSMUSG00000039347,ENSMUSP00000044110,ENSMUST00000040361,76252,IPI00129064,Mm.30214,A0A0N4SVQ2
Atp6v1e2,ENSMUSG00000053375,ENSMUSP00000065285,ENSMUST00000065758,74915,IPI00377443,Mm.159369,Q9D593
Atp6v1f,ENSMUSG00000004285,,,66144,IPI00315999,Mm.371614,Q9D1K2
Atp6v1g1,ENSMUSG00000039105,ENSMUSP00000048770,ENSMUST00000035301,66290,IPI00133163,Mm.371615,Q5HZY7
Atp6v1g2,ENSMUSG00000024403,,,66237,IPI00123817,Mm.396107,G5E923
Atp6v1g3,ENSMUSG00000026394,ENSMUSP00000027643,ENSMUST00000027643,338375,IPI00222992,Mm.114424,Q8BMC1
Atp6v1h,ENSMUSG00000033793,,,108664,IPI00311461,Mm.27082,A0A0A6YX18
Atp6ap1,ENSMUSG00000019087,,,54411,IPI00128989,Mm.21961,Q3TWN7
Cachd1,ENSMUSG00000028532,,,320508,IPI00647999,Mm.151962,Q6PDJ1
Wfdc16,ENSMUSG00000070530,ENSMUSP00000104960,ENSMUST00000109336,277345,IPI00457783,Mm.247244,A2A5H4
Wfdc1,ENSMUSG00000023336,ENSMUSP00000148437,ENSMUST00000212901,67866,IPI00113326,Mm.87599,Q3UQ76
Wfdc12,ENSMUSG00000042845,ENSMUSP00000050836,ENSMUST00000051272,192200,IPI00120005,Mm.6433,Q3V469
Wfdc13,ENSMUSG00000067704,ENSMUSP00000085594,ENSMUST00000088260,408190,IPI00461942,Mm.376205,Q5DQQ6
Wfdc15a,ENSMUSG00000051769,ENSMUSP00000070718,ENSMUST00000063251,68221,IPI00221785,Mm.142735,Q8BH89
Wfdc15b,ENSMUSG00000018211,,,192201,IPI00120006,Mm.330764,Q9JHY4
Wfdc18,ENSMUSG00000000983,,,14038,IPI00126104,Mm.1650,P62810
Wfdc2,ENSMUSG00000017723,,,67701,IPI00119051,Mm.27289,Q4FZJ6
Wfdc3,ENSMUSG00000076434,ENSMUSP00000099385,ENSMUST00000103096,71856,IPI00378553,Mm.330770,Q14AE4
Wfdc6a,ENSMUSG00000074595,ENSMUSP00000096694,ENSMUST00000099096,209351,IPI00350857,Mm.293365,Q3UW55
Wfdc6b,ENSMUSG00000070531,ENSMUSP00000091906,ENSMUST00000094346,433502,IPI00989011,Mm.376157,F6ULY1
Wfdc8,ENSMUSG00000070533,,,277343,IPI00626300,Mm.383292,Q4KUS1
Wfikkn1,ENSMUSG00000071192,ENSMUSP00000093141,ENSMUST00000095487,215001,IPI00379169,Mm.328871,Q8R0S6
Wfikkn2,ENSMUSG00000044177,ENSMUSP00000053238,ENSMUST00000061469,278507,IPI00379971,Mm.342216,Q7TQN3
Washc1,ENSMUSG00000024101,,,68767,IPI00890049,Mm.296545,Q8VDD8
Washc2,ENSMUSG00000024104,,,28006,IPI00886310,Mm.28524,Q6PGL7
Washc3,ENSMUSG00000020056,,,67282,IPI00133025,Mm.208465,Q9CR27
Washc4,ENSMUSG00000034560,ENSMUSP00000151417,ENSMUST00000217842,319277,IPI00831049,Mm.491194,Q3UMB9
Washc5,ENSMUSG00000022350,ENSMUSP00000154441,ENSMUST00000227725,223593,IPI00469768,Mm.218665,Q8C2E7
Whamm,ENSMUSG00000045795,,,434204,IPI00403934,Mm.181641,Q571B6
Wipf1,ENSMUSG00000075284,,,215280,IPI00169768,Mm.223504,Q8K1I7
Wipf2,ENSMUSG00000038013,,,68524,IPI00378728,Mm.28661,Q6PEV3
Wipf3,ENSMUSG00000086040,ENSMUSP00000120240,ENSMUST00000132855,330319,IPI00957001,Mm.434326,E9Q2D0
Smu1,ENSMUSG00000028409,,,74255,IPI00760034,Mm.289929,Q3UKJ7
Wdr95,ENSMUSG00000029658,,,381693,IPI00956831,Mm.136919,E9PUB4
Wdtc1,ENSMUSG00000037622,,,230796,IPI00108450,Mm.226576,Q80ZK9
Wdcp,ENSMUSG00000051721,ENSMUSP00000151585,ENSMUST00000220215,238037,IPI00454099,Mm.146087,Q6NV72
Wdfy4,ENSMUSG00000051506,,,545030,IPI00969784,Mm.318345,E9PV60
Wdfy1,ENSMUSG00000073643,,,69368,IPI00321619,Mm.293273,E9Q4P1
Wdfy2,ENSMUSG00000014547,,,268752,IPI00225372,Mm.1960,Q8BUB4
Wdfy3,ENSMUSG00000043940,,,72145,IPI00227110,Mm.332522,Q6VNB8
Wdhd1,ENSMUSG00000037572,,,218973,IPI00282522,Mm.265615,A0A0R4J1F8
Wsb1,ENSMUSG00000017677,,,78889,IPI00775898,Mm.307022,Q8C841
Wsb2,ENSMUSG00000029364,,,59043,IPI00556687,Mm.28489,O54929
Wdpcp,ENSMUSG00000020319,ENSMUSP00000020568,ENSMUST00000156624,216560,IPI00889218,Mm.138090,B1ATJ7
Wdr1,ENSMUSG00000005103,,,22388,IPI00314748,Mm.2654,O88342
Wdr11,ENSMUSG00000042055,,,207425,IPI00621735,Mm.229323,G5E8J3
Wdr13,ENSMUSG00000031166,,,73447,IPI00312767,Mm.284162,S4R225
Wdr18,ENSMUSG00000035754,ENSMUSP00000041049,ENSMUST00000045247,216156,IPI00136252,Mm.35828,Q4VBE8
Wdr19,ENSMUSG00000037890,,,213081,IPI00280664,Mm.127550,Q3UGF1
Wdr20,ENSMUSG00000037957,,,69641,IPI00467876,Mm.475762,Q9D721
Wdr24,ENSMUSG00000025737,ENSMUSP00000026833,ENSMUST00000026833,268933,IPI00229321,Mm.95512,Q8CFJ9
Wdr25,ENSMUSG00000040877,,,212198,IPI00757781,Mm.342082,E9Q349
Wdr26,ENSMUSG00000038733,,,226757,IPI00226275,Mm.289082,Q8C6G8
Wdr27,ENSMUSG00000046991,,,71682,IPI00623372,Mm.122698,Q8C5V5
Wdr3,ENSMUSG00000033285,,,269470,IPI00221822,Mm.24591,Q8BHB4
Wdr31,ENSMUSG00000028391,,,71354,IPI00119217,Mm.155573,Q9JHB4
Wdr34,ENSMUSG00000039715,ENSMUSP00000109340,ENSMUST00000113711,71820,IPI00349055,Mm.88053,A2BE91
Wdr35,ENSMUSG00000066643,,,74682,IPI01007988,Mm.87389,Q8BND3
Wdr37,ENSMUSG00000021147,,,207615,IPI00405987,Mm.284654,Q8CBE3
Wdr38,ENSMUSG00000035295,,,76646,IPI00112284,Mm.358777,Q9D994
